Al Green-1,367.6-0.701-1,333.1-1,295.4-34.5
Cascada-1,365.6-0.630-1,345.5-1,124.1-20.1
PXNDX-1,365.6-0.786-1,365.6-1,365.6-
James Hype-1,364.9-1.101-1,110.9-50.5-254.0
Thousand Foot Krutch-1,364.2-0.616-1,364.2-1,346.9-
MotÃ¶rhead-1,363.4-0.585-1,226.4-1,221.6-137.0
Djonga-1,359.5-1.309-1,117.5-97.4-242.0
Mura Masa-1,358.5-0.354-1,237.7-176.7-120.7
MadMan-1,356.3-0.309-671.5-353.2-684.8
Mariah Angeliq-1,355.3-0.568-277.2-130.7-1,078.1
Slim Jxmmi-1,354.9-0.181-0.7--1,354.2
The Paper Kites-1,354.6-1.143-1,354.6-1,227.6-
Gloria Gaynor-1,354.1-0.814-1,351.1-1,341.9-3.0
Omar Apollo-1,354.1-0.958-1,209.0-982.3-145.1
Atif Aslam-1,354.1-2.868-1,177.7-277.3-176.4
Leto-1,351.3-0.961-840.8-360.9-510.5
FLETCHER-1,351.3-0.499-1,107.2-871.8-244.0
Killer Mike-1,350.2-0.496-134.8-39.2-1,215.4
Royal Blood-1,350.1-0.579-1,343.1-1,335.8-7.0
Pesado-1,349.8-1.143-1,349.8-1,144.1-
Elle King-1,349.7-0.505-1,037.7-824.5-312.0
Andy Williams-1,349.3-1.657-1,346.8-1,338.7-2.5
EARTHGANG-1,349.2-0.581-523.1-243.0-826.1
Social House-1,347.6-0.534-522.6-65.0-825.1
La K'onga-1,347.5-1.546-1,076.0-759.5-271.5
Plain White T's-1,347.2-0.478-1,347.2-1,347.2-
Russell Dickerson-1,346.9-0.446-1,255.6-1,094.6-91.3
BANNERS-1,346.8-0.620-1,336.8-1,296.9-10.0
R. City-1,346.1-0.445-998.6-31.4-347.5
Rachel Platten-1,345.8-0.379-1,331.2-1,315.3-14.5
Kansas-1,343.3-0.682-1,343.3-1,338.5-
Rich Music LTD-1,341.2-0.564-1,341.2--
Lifehouse-1,340.2-0.539-1,340.2-1,286.6-
ItaloBrothers-1,338.7-0.321-1,266.8-1,093.6-71.9
Redman-1,338.4-0.474-286.1-222.4-1,052.4
Molotov-1,336.6-0.670-1,331.9-1,300.9-4.6
Lloyd-1,336.5-0.707-793.7-369.2-542.9
Vaundy-1,336.5-1.882-1,279.2-1,265.7-57.3
Tammi Terrell-1,335.1-1.045-14.8-14.8-1,320.3
Yann Tiersen-1,333.3-0.587-1,332.6-1,279.1-0.6
Hoobastank-1,332.5-0.754-1,319.6-1,318.1-12.9
NATTAN-1,332.2-2.130-832.9-527.3-499.2
CAPO-1,331.6-0.411-741.5-426.9-590.1
Lil' Kim-1,327.2-0.556-378.9-262.8-948.3
Ado-1,327.1-2.491-1,307.2-1,284.7-19.9
Fernando & Sorocaba-1,327.1-0.697-1,054.2-557.4-272.8
Whethan-1,326.8-0.878-1,008.9-10.2-318.0
Beach Bunny-1,326.5-1.116-1,314.6-1,289.0-11.9
King Gnu-1,324.6-1.868-1,324.6-1,324.6-
Dan Caplen-1,323.8-0.348-59.5-31.3-1,264.3
JJ Lin-1,322.7-0.731-1,265.9-1,105.4-56.8
Andy Rivera-1,322.2-1.144-1,054.1-450.1-268.0
Ray LaMontagne-1,321.6-0.492-1,321.6-1,216.9-
Zack Tabudlo-1,321.4-1.431-1,310.3-1,076.7-11.1
Mc Paiva ZS-1,320.6-2.362-901.8-41.3-418.8
Los Inquietos Del Norte-1,320.5-1.024-1,311.9-1,302.1-8.6
Project Pat-1,319.8-0.920-257.6-136.1-1,062.2
LX-1,319.4-0.372-569.1-89.1-750.3
K.I.Z-1,317.1-0.467-1,228.5-958.8-88.6
Silvestre Dangond-1,315.7-1.171-1,122.6-396.6-193.1
Mc IG-1,314.5-3.700-778.8-69.0-535.6
Eric Bellinger-1,314.3-0.380-1,121.9-321.9-192.3
Daughter-1,312.5-0.383-1,312.1-1,310.4-0.4
Gorgon City-1,312.5-0.598-997.6-149.9-314.9
Cassie-1,312.1-1.778-1,225.3-1,153.9-86.8
Bone Thugs-N-Harmony-1,311.7-0.636-1,169.1-825.8-142.6
Bizzey-1,311.1-0.226-680.1-21.7-631.0
Money Man-1,310.7-1.131-1,223.4-743.7-87.3
A$AP Mob-1,308.3-0.246-1,296.8-14.6-11.6
RunâD.M.C.-1,307.0-0.572-1,306.9-477.9-0.1
Hov1-1,305.5-0.519-1,305.5-1,089.2-
Jadakiss-1,303.8-0.786-245.3-63.5-1,058.4
Surf Curse-1,303.7-1.214-1,303.7-1,297.1-
HRVY-1,303.1-0.313-759.5-601.4-543.7
Xzibit-1,302.0-0.651-482.1-262.8-819.9
S. P. Balasubrahmanyam-1,302.0-1.837-933.9-290.4-368.1
Emily Warren-1,301.2-0.146-23.8-22.2-1,277.4
Uncle Kracker-1,299.8-0.307-1,172.2-1,168.9-127.7
Baco Exu do Blues-1,298.8-1.785-1,045.5-558.9-253.3
Loredana-1,297.8-0.229-953.9-413.0-344.0
Josh Turner-1,297.3-0.580-1,287.5-1,237.2-9.8
RZA-1,295.6-0.534-45.7-35.8-1,249.9
Sub Urban-1,294.0-0.624-1,268.6-791.5-25.4
Racionais MC's-1,293.5-1.210-1,283.5-1,160.0-10.0
1nonly-1,292.6-1.183-1,215.8-598.9-76.7
Sevn Alias-1,292.3-0.262-734.8-351.6-557.5
Tony Bennett-1,291.7-1.140-1,254.9-645.6-36.8
Interpol-1,291.4-0.538-1,291.4-1,279.7-
CeeLo Green-1,290.8-0.660-813.7-718.5-477.2
Faith Evans-1,290.5-0.618-364.9-284.8-925.7
Zeeba-1,289.8-0.454-120.3-84.7-1,169.5
Grupo Niche-1,287.0-1.004-1,286.7-1,283.0-0.3
Tujamo-1,286.3-0.413-913.9-490.3-372.4
Jonna Fraser-1,284.5-0.414-584.0-117.1-700.6
K.Flay-1,284.0-0.512-983.8-816.6-300.2
PÃ©ricles-1,281.6-1.322-987.3-771.5-294.3
Pinkfong-1,281.6-1.125-1,275.3-1,265.8-6.3
Third Eye Blind-1,280.6-0.496-1,280.6-1,278.9-
MarÃ­a JosÃ©-1,279.1-0.747-1,120.6-849.2-158.5
Mike Williams-1,278.7-0.383-642.1-212.4-636.5
Chase Rice-1,277.1-0.305-1,243.8-1,038.4-33.3
Murda Beatz-1,276.6-0.222-78.8--1,197.8
NATHY PELUSO-1,275.7-0.617-638.5-618.1-637.2
Quebonafide-1,275.4-0.470-712.9-161.6-562.5
Neeti Mohan-1,275.3-1.585-288.9-183.0-986.4
Boosie Badazz-1,275.1-0.474-858.0-411.2-417.1
Fito y Fitipaldis-1,274.9-0.441-1,181.4-1,132.9-93.5
Bishop Briggs-1,274.8-0.451-1,182.9-1,154.4-91.9
O Rappa-1,274.7-0.774-1,274.7-1,242.3-
Neto PeÃ±a-1,274.6-1.376-439.0-177.3-835.6
Shindy-1,272.6-0.409-1,073.0-762.5-199.6
Gabriela Rocha-1,271.9-1.332-963.0-831.9-308.9
Fredo-1,271.8-0.456-628.8-396.9-643.0
Roy Orbison-1,271.8-0.790-1,265.9-1,214.7-5.8
Massive Attack-1,270.8-0.557-1,254.0-1,065.5-16.7
Ina Wroldsen-1,270.0-0.213-617.4-192.5-652.6
BloodPopÂ®-1,269.4-0.579-0.9-0.9-1,268.4
Bakermat-1,269.0-0.684-1,162.8-781.7-106.2
Benny Benassi-1,268.9-0.760-769.3-19.3-499.6
The MarÃ­as-1,268.2-1.069-857.0-815.4-411.3
Shouse-1,267.0-0.689-1,266.8-664.8-0.2
Panteon Rococo-1,267.0-0.572-1,218.6-966.7-48.4
Brandy-1,266.5-0.610-1,015.8-534.1-250.6
AK AUSSERKONTROLLE-1,263.1-0.559-1,010.9-544.8-252.3
Hillsong Young & Free-1,262.7-0.392-1,204.3-292.2-58.4
Robyn-1,262.6-0.274-1,087.5-937.3-175.1
Broederliefde-1,258.1-0.335-1,076.4-585.2-181.7
Motionless In White-1,257.9-1.031-1,241.5-1,080.2-16.4
Burl Ives-1,257.9-9.903-1,257.9-1,219.1-
MOTi-1,256.8-0.273-393.0-79.4-863.8
Nando Reis-1,255.9-0.532-954.7-605.1-301.3
Vigiland-1,255.9-0.156-1,149.7-602.0-106.2
112-1,255.7-0.725-623.9-451.3-631.8
Slayer-1,253.4-0.823-1,253.4-1,250.1-
Fito Paez-1,252.4-0.798-1,195.8-1,069.1-56.6
Vasco Rossi-1,251.9-0.647-1,248.4-1,235.8-3.6
The Mamas & The Papas-1,251.3-1.292-1,250.1-1,249.8-1.2
Leo Dan-1,251.1-1.272-1,250.4-779.6-0.6
First Aid Kit-1,251.0-0.353-1,193.8-1,187.9-57.2
Phantogram-1,250.8-0.651-1,213.8-879.9-37.0
Paloma Mami-1,250.1-0.450-690.0-674.8-560.1
Edward Sharpe & The Magnetic Zeros-1,249.4-0.460-1,249.1-1,249.1-0.4
Yeah Yeah Yeahs-1,248.4-0.625-1,248.4-845.7-
Cultura ProfÃ©tica-1,248.0-0.458-1,117.3-1,103.4-130.7
Our Last Night-1,247.1-1.118-1,222.4-1,103.4-24.7
CamelPhat-1,246.2-0.597-1,013.0-79.1-233.3
Bob Sinclar-1,246.1-1.004-1,176.3-173.5-69.8
HUGEL-1,245.9-0.759-611.6-77.1-634.3
John Mellencamp-1,245.8-0.565-1,245.8-1,220.9-
Fujii Kaze-1,244.2-1.363-1,205.6-1,197.5-38.5
HÃ¥kan HellstrÃ¶m-1,243.7-0.235-1,151.6-1,085.2-92.1
Skank-1,243.6-0.833-1,243.6-1,153.8-
Fuego-1,242.2-0.395-954.6-359.2-287.6
Darkiel-1,241.5-0.859-335.8-181.5-905.7
Em Beihold-1,241.4-1.808-401.7-400.6-839.7
LUCKI-1,241.2-2.845-1,210.6-992.7-30.5
Vacations-1,240.9-1.808-1,239.2-1,236.9-1.7
Boza-1,240.5-0.541-1,095.5-851.8-145.0
Zola-1,240.4-0.875-1,218.1-961.2-22.3
Mase-1,239.4-0.499-547.3-274.0-692.1
The Wiggles-1,239.3-0.855-1,231.7-1,198.5-7.6
TobyMac-1,238.7-0.560-883.7-564.2-355.0
Asees Kaur-1,238.4-1.588-178.1-19.9-1,060.4
Sebastian Ingrosso-1,238.0-0.342-499.0-41.0-738.9
Sabrina Claudio-1,237.1-0.371-1,088.5-817.7-148.6
Cedric Gervais-1,236.2-0.356-157.8-26.6-1,078.4
Dzeko-1,235.4-0.231-103.6-5.8-1,131.8
BANKS-1,235.3-0.190-1,203.4-1,083.7-31.9
Trace Adkins-1,234.2-0.573-1,103.7-1,084.3-130.5
Kendo Kaponi-1,233.9-0.414-234.4-97.0-999.6
Staind-1,231.3-0.596-1,231.3-1,231.3-
DAY6-1,229.8-0.415-1,229.8-1,229.8-
Clinton Kane-1,229.5-0.581-969.9-969.9-259.6
Semicenk-1,229.1-2.596-1,204.7-721.5-24.4
cakal-1,228.6-1.267-962.5-653.4-266.1
Colby O'Donis-1,227.3-0.864-68.8-14.3-1,158.5
KitschKrieg-1,226.1-0.291-428.1--798.0
Sofiane-1,225.7-0.297-596.3-389.7-629.5
JÃ£o-1,225.6-0.950-1,118.6-1,048.9-107.0
David Kushner-1,224.8-3.519-1,224.8-1,224.8-
Chinmayi-1,224.7-2.198-102.2-64.8-1,122.5
GOT7-1,224.7-0.285-1,224.7-1,208.8-
Bugzy Malone-1,224.4-0.447-801.7-525.6-422.7
Brian Eno-1,223.7-0.357-951.6-697.1-272.1
Carlos Baute-1,222.6-0.555-1,147.2-258.3-75.4
Kaaris-1,221.6-0.521-1,044.6-806.2-176.9
Gipsy Kings-1,221.2-0.457-1,004.3-989.1-216.9
sanah-1,221.1-0.809-1,140.5-819.0-80.6
HVME-1,220.8-0.445-503.5-491.0-717.3
Pancho Barraza-1,220.3-0.736-1,097.9-725.6-122.4
Kina Grannis-1,220.0-0.229-787.6-766.1-432.4
Jorge Drexler-1,218.8-0.515-931.7-785.9-287.2
Landon Cube-1,218.3-0.197-184.1-80.4-1,034.2
Kool Savas-1,217.7-0.663-955.2-315.2-262.5
Maverick City Music-1,217.4-1.340-829.1-16.4-388.3
MHD-1,217.0-0.451-959.4-705.5-257.6
Lvbel C5-1,215.8-0.989-971.9-614.6-244.0
Vegedream-1,215.6-0.498-992.7-662.2-222.9
Dayglow-1,215.3-0.588-1,215.2-1,214.2-0.2
Kasabian-1,214.5-0.379-1,209.9-1,205.0-4.6
Anson Seabra-1,214.5-0.622-1,210.9-1,202.3-3.6
Patricio Rey y sus Redonditos de Ricota-1,214.3-0.857-1,214.3-1,214.3-
AOA-1,212.7-0.376-224.9-222.1-987.8
Lagum-1,211.6-0.912-1,142.8-711.6-68.7
Harris Jayaraj-1,211.1-1.999-1,208.5-4.4-2.6
Luciano Pavarotti-1,211.1-4.735-64.5-23.3-1,146.5
Maneva-1,210.6-0.952-1,176.1-1,008.5-34.4
Gracie Abrams-1,210.4-1.797-1,146.6-1,146.6-63.8
Ol' Dirty Bastard-1,210.0-0.650-430.3-259.9-779.8
Omarion-1,209.4-0.377-1,005.1-369.8-204.3
Diana Krall-1,209.2-0.438-1,095.4-912.5-113.8
Matt Simons-1,209.2-0.280-1,157.9-616.8-51.3
ZezÃ© Di Camargo & Luciano-1,207.7-1.040-1,061.3-1,017.6-146.5
Oscar Maydon-1,207.5-3.318-935.9-75.2-271.6
Joey Montana-1,205.5-0.254-1,030.5-472.0-175.0
Aqua-1,205.3-1.638-825.9-804.9-379.5
Aimer-1,203.9-0.699-1,121.1-1,066.2-82.8
Crystal Castles-1,202.5-1.435-1,202.5-1,124.4-
Reykon-1,200.9-0.244-957.4-381.7-243.5
Wall Hein-1,198.8-2.280-1.1--1,197.7
Sagopa Kajmer-1,198.4-1.605-1,130.2-1,022.6-68.3
Tay-K-1,197.5-0.897-1,197.5-970.5-
Lanek-1,196.9-0.581-35.2-3.8-1,161.7
Lauana Prado-1,196.6-1.523-1,043.5-649.6-153.1
Young Stoner Life-1,195.2-0.381-800.1--395.1
Brenda Lee-1,194.1-14.437-1,194.0-1,193.6-0.2
Helene Fischer-1,194.1-1.061-1,084.9-917.5-109.2
Di PropÃ³sito-1,193.4-0.966-633.0-294.9-560.4
Eduardo Costa-1,193.0-0.826-798.2-681.5-394.9
Dakota-1,193.0-0.371-8.5-6.6-1,184.5
Adam Lambert-1,192.8-0.332-1,033.8-975.2-159.0
Yung Lean-1,190.7-0.563-1,083.3-915.3-107.4
Men At Work-1,189.2-0.793-1,189.2-1,189.2-
Y2K-1,188.9-0.230-1,055.4--133.5
Auli'i Cravalho-1,188.7-0.639-783.7-677.6-405.0
Casting Crowns-1,188.2-0.574-1,188.2-1,068.9-
Parson James-1,185.5-0.299-150.4-141.1-1,035.1
Run The Jewels-1,185.4-0.293-1,040.1-40.9-145.3
Michael Kiwanuka-1,185.3-0.606-1,163.0-1,100.5-22.3
Sachet Tandon-1,183.6-1.893-1,094.8-70.9-88.8
The Animals-1,183.6-0.599-1,183.6-1,176.6-
Sheila On 7-1,183.2-1.349-1,183.2-1,183.2-
Ludwig van Beethoven-1,182.7-0.670-1,176.0--6.7
Mijares-1,181.9-0.644-1,069.5-973.8-112.4
Sam Fischer-1,181.4-0.449-1,089.3-759.2-92.1
Eve-1,180.4-1.034-1,176.7-1,097.2-3.7
Haze-1,180.0-1.211-420.2--759.9
Joe Cocker-1,179.7-0.598-1,171.3-875.5-8.4
Pia Mia-1,178.8-0.218-1,039.9-367.4-138.9
Whitesnake-1,178.4-0.482-1,178.4-1,160.3-
RaÃ­ Saia Rodada-1,178.4-0.735-1,000.1-758.6-178.3
Adolescent's Orquesta-1,178.0-1.234-1,178.0-1,177.3-
Hariharan-1,176.5-1.754-801.8-343.5-374.8
WIU-1,175.4-1.393-779.5-399.8-395.9
Jay Park-1,175.0-0.519-877.1-310.2-297.8
Emir Can Ä°Ärek-1,173.9-1.349-1,064.7-1,045.3-109.2
Mecano-1,173.6-0.626-1,173.6-1,172.6-
Rob Zombie-1,173.4-0.842-1,171.8-1,114.9-1.6
Dropkick Murphys-1,173.3-0.345-1,173.3-1,165.6-
Hank Williams, Jr.-1,173.1-0.606-1,098.0-1,025.3-75.1
Duman-1,172.3-0.722-1,172.3-1,172.3-
Remmy Valenzuela-1,171.4-0.802-1,145.7-1,144.6-25.7
Deepend-1,171.1-0.421-339.8-47.2-831.3
Zuna-1,170.7-0.394-618.1-273.4-552.7
Ovi-1,169.0-1.092-544.5-31.9-624.5
BiaÅas-1,167.2-0.571-640.5-50.7-526.7
Stevie Nicks-1,167.2-0.600-906.3-793.5-260.9
Gus Dapperton-1,166.7-0.256-411.4-404.4-755.3
Neck Deep-1,166.2-0.682-1,162.9-1,097.2-3.3
The Cars-1,165.6-0.617-1,165.6-1,165.4-
Barry White-1,165.3-0.617-1,130.2-1,120.7-35.2
Gaab-1,164.6-0.661-431.5-172.8-733.1
The Supremes-1,164.1-0.578-1,164.0-1,153.2-0.1
Ãlafur Arnalds-1,163.5-0.434-1,048.9-701.8-114.7
NEIKED-1,162.9-0.346-1,127.6-2.2-35.3
Hunter Hayes-1,162.8-0.189-1,139.0-1,056.5-23.8
Matthew Koma-1,162.5-0.206-82.8-68.0-1,079.7
Koe Wetzel-1,162.5-0.787-1,125.8-1,070.5-36.7
King Princess-1,159.9-0.235-1,137.5-1,098.4-22.4
EinÃ¡r-1,158.8-0.786-774.0-517.4-384.7
Jonita Gandhi-1,158.5-1.529-66.6-36.4-1,091.9
D12-1,158.3-0.567-906.8-811.5-251.5
YFN Lucci-1,158.0-0.168-916.5-295.3-241.5
Joe-1,157.7-0.583-632.3-505.4-525.5
Neo Beats-1,157.1-0.662-11.6-1.7-1,145.6
Fireboy DML-1,157.0-1.430-960.2-445.9-196.9
Vicentico-1,156.7-0.526-1,007.3-914.0-149.4
Irama-1,155.9-0.477-1,043.4-836.9-112.5
Gilberto Santa Rosa-1,155.3-0.759-992.0-937.3-163.4
J-AX-1,154.7-0.214-910.0-277.0-244.7
Taiu-1,154.3-1.578-387.5--766.8
Veysel-1,154.3-0.260-782.4-481.6-371.9
Matheus Fernandes-1,154.0-1.490-716.0-109.0-438.0
HÃ©ctor "El Father"-1,153.6-0.905-822.6-296.3-331.0
Sampha-1,153.4-0.709-377.5-376.6-775.9
Mahalini-1,152.9-1.573-1,142.4-1,001.5-10.5
Fiersa Besari-1,152.3-1.287-828.7-641.1-323.6
Klingande-1,151.5-0.208-1,055.1-633.9-96.4
Royal Philharmonic Orchestra-1,150.4-0.577-157.3-134.3-993.0
Janieck-1,150.2-0.472-162.8-79.5-987.4
Regina Spektor-1,149.8-0.339-1,086.2-1,057.8-63.6
Rochak Kohli-1,149.6-1.648-661.1-7.2-488.6
Bailey Zimmerman-1,149.6-2.515-1,124.1-1,123.1-25.5
Tenacious D-1,149.6-0.398-1,149.6-1,149.5-
Hotel Ugly-1,147.7-2.795-1,147.7-1,147.7-
Lilly Wood and The Prick-1,147.1-0.426-1,147.1-1,111.0-
Xavier Wulf-1,146.9-1.422-1,053.7-894.9-93.2
Naughty Boy-1,146.0-0.452-1,116.0--30.0
Men I Trust-1,145.4-1.917-1,145.4-1,096.3-
Preme-1,142.1-0.230-229.2-25.8-912.8
Surf Mesa-1,140.9-0.314-1,107.4-7.0-33.4
Mithoon-1,140.3-1.461-731.5-26.7-408.8
Yng Lvcas-1,139.8-1.677-1,120.1-268.0-19.7
Brothers Osborne-1,139.5-0.427-962.2-954.4-177.3
Supernova Ent-1,139.4-2.825-38.4--1,101.0
Baby Gang-1,139.3-2.549-818.8-254.7-320.6
Billie Holiday-1,139.1-0.716-1,116.2-985.0-22.9
SUGA-1,137.2-0.669---1,137.2
The Shins-1,136.7-0.423-1,136.7-1,133.2-
Tash Sultana-1,136.1-0.388-1,044.3-1,027.3-91.8
Wings-1,136.1-0.677-740.6-740.2-395.4
Passion Pit-1,135.0-0.190-1,036.2-1,009.1-98.8
Tribo da Periferia-1,134.8-1.027-1,109.0-811.6-25.8
Cookin' On 3 Burners-1,133.7-0.348-48.6-11.1-1,085.1
La Factoria-1,133.6-0.610-801.7-409.6-331.9
Too $hort-1,133.0-0.398-498.9-309.5-634.1
Grupo RevelaÃ§Ã£o-1,132.8-0.847-1,043.8-942.7-89.0
Hoodie Allen-1,132.6-0.251-953.1-442.5-179.5
Modern Talking-1,132.5-1.303-1,132.5-1,052.5-
Mc Pedrinho-1,130.4-1.044-326.0-94.4-804.4
Ivete Sangalo-1,130.0-0.369-782.9-462.6-347.0
Hannah Montana-1,129.2-0.412-1,126.4-1,016.5-2.8
Snelle-1,128.8-0.398-844.7-519.5-284.0
Kelis-1,128.2-0.516-642.6-504.4-485.7
Gnarls Barkley-1,127.9-0.716-1,127.9-1,127.9-
Michael Bolton-1,127.4-0.555-973.5-899.4-153.9
Kumaar-1,126.3-2.795---1,126.3
Mozzy-1,126.1-0.388-690.0-202.1-436.1
Kevin-1,125.9-0.486-717.8-244.4-408.2
Mark Forster-1,125.4-0.334-1,061.3-798.3-64.1
Dubdogz-1,124.0-0.672-642.7-108.3-481.3
Marcianeke-1,123.4-0.666-302.7-157.5-820.7
Benny Dayal-1,123.3-1.470-415.6-74.1-707.7
Take That-1,123.2-0.638-1,104.2-1,040.4-19.0
The Alchemist-1,123.2-1.314-462.0-79.3-661.2
Iyaz-1,121.9-0.793-1,001.2-957.6-120.7
Vitor Kley-1,120.9-0.464-813.3-471.9-307.6
Sam Martin-1,120.1-0.240-7.6-6.0-1,112.6
Kip Moore-1,120.0-0.326-1,120.0-1,107.2-
Stephanie Beatriz-1,119.8-0.516-403.9-124.3-715.9
Guru Randhawa-1,119.7-1.222-1,039.9-235.8-79.8
Lefty Sm-1,119.5-3.094-937.7-355.4-181.8
Damas Gratis-1,119.4-0.722-1,029.7-483.0-89.7
Stereophonics-1,119.1-0.474-1,112.9-1,112.9-6.2
Parov Stelar-1,118.9-0.319-1,093.1-669.3-25.8
Halestorm-1,118.4-0.455-1,118.4-1,109.7-
Trettmann-1,117.7-0.380-665.0--452.7
Starship-1,116.4-0.666-1,116.4-1,116.1-
Commodores-1,116.1-0.590-1,116.1-1,116.1-
Ying Yang Twins-1,116.1-0.512-393.2-143.8-722.8
Ryan Riback-1,115.3-0.163-37.5-14.2-1,077.8
Crowded House-1,115.2-0.634-1,115.2-1,114.7-
The Temper Trap-1,114.2-0.395-936.4-881.5-177.8
Super Yei-1,112.5-0.563-1,108.5-46.8-4.0
Malik Montana-1,111.4-0.586-749.9-239.5-361.6
Giggs-1,111.1-0.385-442.6-177.2-668.6
Nightcrawlers-1,110.9-0.398-189.6-146.7-921.3
Jordin Sparks-1,109.6-0.426-971.3-486.2-138.2
Perera DJ-1,108.8-0.972-80.8--1,027.9
Vishal Mishra-1,108.7-2.162-804.3-488.1-304.4
Shy Glizzy-1,108.3-0.489-501.4-306.1-606.9
Sheryl Crow-1,107.5-0.556-1,018.3-789.8-89.3
iKON-1,107.5-0.393-1,107.5-1,107.5-
Pashanim-1,107.4-1.156-1,019.4-906.3-88.0
Riley Green-1,105.9-1.020-1,040.6-986.6-65.3
FKA twigs-1,105.5-0.324-734.3-569.7-371.3
Miksu / Macloud-1,105.4-0.832-642.3--463.1
Rosa Linn-1,105.4-1.126-1,105.4-1,011.5-
Tai Verdes-1,104.9-0.579-1,014.1-986.4-90.8
Siddhartha-1,104.8-0.938-1,095.1-950.8-9.7
Vanesa MartÃ­n-1,104.2-0.403-739.7-579.8-364.5
Ari Lennox-1,103.2-0.412-676.9-436.3-426.3
Motive-1,103.2-1.952-937.9-719.0-165.3
Miles Davis-1,102.3-0.533-1,082.0-381.1-20.3
YouNotUs-1,102.1-0.651-614.7-41.9-487.4
Atitude 67-1,102.1-0.435-954.7-822.6-147.4
Madcon-1,102.1-0.355-973.7-484.7-128.3
Marcos & Belutti-1,100.7-0.227-1,061.6-542.0-39.1
PRETTYMUCH-1,100.5-0.180-1,099.6-841.4-0.9
Jory Boy-1,099.6-0.611-563.0-75.5-536.5
Silvio RodrÃ­guez-1,099.5-0.466-863.8-844.4-235.7
NCT U-1,099.1-0.821-889.0-884.2-210.1
Quintino-1,098.6-0.233-437.4-231.3-661.2
Javed Ali-1,098.1-1.647-506.6-390.6-591.6
Rico Nasty-1,097.7-0.466-541.3-432.1-556.4
Joy Division-1,097.6-0.370-1,097.6-1,097.6-
Shankar-Ehsaan-Loy-1,096.6-1.551-1,057.6-11.3-39.0
December Avenue-1,096.6-0.675-1,087.5-863.4-9.0
Fernandinho-1,096.1-1.037-975.2-786.0-120.9
SFR-1,094.6-0.334---1,094.6
ATB-1,094.1-0.504-1,075.8-298.1-18.3
JoJo-1,093.5-0.429-1,039.1-867.0-54.4
Michael Giacchino-1,093.2-0.548-993.0-979.5-100.2
Savage Garden-1,092.6-0.533-1,078.1-1,076.0-14.5
Jessie Ware-1,091.9-0.334-976.2-884.5-115.8
Porter Robinson-1,091.9-0.349-1,045.3-527.9-46.5
Starley-1,090.7-0.134-1,076.3-140.7-14.4
OBOY-1,090.4-1.011-838.7-792.9-251.8
Los Acosta-1,089.9-0.984-966.8-966.8-123.1
for KING & COUNTRY-1,089.7-0.604-1,071.2-808.4-18.4
Freeze corleone-1,088.0-1.042-690.8-470.2-397.2
Warren G-1,088.0-0.484-939.8-63.3-148.1
Kiana LedÃ©-1,087.9-0.473-889.3-576.2-198.5
REO Speedwagon-1,087.6-0.585-1,087.3-1,087.3-0.3
Syd-1,087.4-0.620-182.0-119.7-905.4
Grupo Codiciado-1,087.1-0.427-664.9-623.2-422.2
Naza-1,087.1-0.649-725.9-400.9-361.2
The Knocks-1,087.0-0.255-658.8-42.5-428.1
BJ The Chicago Kid-1,086.6-0.257-316.6-187.2-769.9
dvsn-1,085.2-0.206-954.8-772.9-130.4
Camilo Sesto-1,085.0-0.775-1,085.0-1,049.4-
Jerry Smith-1,084.5-0.210-468.4-242.6-616.2
Jovanotti-1,083.8-0.364-876.4-756.6-207.4
Trivium-1,083.5-0.340-1,083.5-1,082.6-
Corinne Bailey Rae-1,083.4-0.504-1,068.5-1,068.5-14.9
Zoe Wees-1,082.9-0.718-808.5-747.8-274.4
DELLAFUENTE-1,082.9-1.684-736.0-350.3-346.9
CADE-1,082.9-0.127-37.1-31.8-1,045.8
WWE-1,082.6-0.675-1,082.6-3.2-
Echosmith-1,082.0-0.232-1,020.0-978.3-62.0
Father John Misty-1,081.9-1.034-946.7-946.2-135.3
Montell Fish-1,080.9-2.304-1,025.0-989.3-55.9
Seal-1,079.0-0.459-1,036.5-1,012.4-42.4
Leony-1,078.9-0.701-245.7-226.1-833.2
Hilltop Hoods-1,078.9-0.414-1,077.5-642.6-1.4
Young M.A-1,078.6-0.291-815.7-706.1-262.9
Ben E. King-1,078.1-0.834-1,074.2-1,074.1-3.9
Nick Cave & The Bad Seeds-1,078.1-0.443-1,078.1-946.4-
Millonario-1,078.0-0.723-423.8-321.2-654.2
Rick Astley-1,077.9-0.550-1,074.3-1,073.3-3.6
El Canto Del Loco-1,077.5-0.501-1,069.4-878.3-8.1
Big Time Rush-1,077.1-0.483-1,077.1-919.2-
Allman Brothers Band-1,076.8-0.428-1,076.8-1,076.7-
SG Lewis-1,075.8-0.367-804.2-299.3-271.6
Laufey-1,075.2-5.432-1,022.2-821.6-53.0
Klaas-1,075.2-0.484-540.1-337.3-535.1
Curren$y-1,075.0-0.339-713.8-192.3-361.2
Snoh Aalegra-1,074.8-0.682-889.2-743.0-185.6
Barbra Streisand-1,074.2-0.538-1,056.1-595.4-18.1
Crush-1,074.1-0.415-616.7-369.3-457.4
Aleks Syntek-1,073.7-0.528-826.4-532.9-247.3
KEVVO-1,073.6-0.338-424.3-83.2-649.4
Omah Lay-1,072.8-1.783-721.9-575.2-350.9
Broiler-1,072.7-0.388-508.9-222.0-563.8
